Gene Name	Reference	Strand	Start	End	Y-HSC_1	Y-HSC_2	A-HSC_1	A-HSC_2	Y-MPP1_1	Y-MPP1_2	A-MPP1_1	A-MPP1_2	Y-MPP2_1	Y-MPP2_2	A-MPP2_1	A-MPP2_2	Y-MPP3_1	Y-MPP3_2	A-MPP3_1	A-MPP3_2	Y-MPP4_1	Y-MPP4_2	A-MPP4_1	A-MPP4_2	
Nr1h2	chr7	-	44549616	44553965	57.077259	54.654274	52.916214	56.905155	47.359074	48.70726	45.955528	54.084667	49.828701	50.067493	50.403011	48.490871	47.474628	46.780987	47.557259	52.943871	46.371052	47.781399	50.696457	51.159142	
Nr1d2	chr14	-	18204056	18239106	14.946661	15.899049	20.375189	10.462013	16.877586	16.465364	15.419385	14.643763	13.306496	12.119727	11.783439	10.804425	13.931643	13.785678	13.797009	15.179314	17.57933	17.62418	11.957232	12.653733	
Nr1d1	chr11	-	98767932	98775377	7.568526	7.6292	7.619506	9.404813	5.243317	5.260355	4.2264	4.382806	3.01192	3.369225	3.037362	2.811024	4.625858	5.056447	3.790415	3.931771	3.894658	3.234645	4.29088	4.373132	
Nr0b2	chr4	+	133553390	133556536	2.208578	2.645669	3.30514	2.736719	1.706262	1.996378	2.348692	2.532822	1.882689	2.737885	2.9866	2.549621	2.942898	3.15214	2.737981	3.348189	1.499043	1.534055	2.312492	2.280132	
Nr0b1	chrX	+	86191775	86195946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nqo2	chr13	+	33964659	33988465	6.178111	6.490367	5.749171	4.448411	8.001698	8.78769	8.984732	9.273537	8.529555	8.921506	9.342722	9.373717	8.445538	8.03074	9.966818	10.302717	6.090927	6.696865	7.238866	7.337114	
Nqo1	chr8	-	107388225	107403205	13.499784	13.565001	15.585472	16.594	14.479983	11.690974	15.585209	17.307741	11.915233	11.750445	11.91958	12.164613	9.23881	8.58092	9.806493	7.927382	5.672037	8.810572	4.811341	4.609249	
Npy6r	chr18	+	44270127	44277700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npy5r	chr8	-	66679965	66688094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npy4r	chr14	-	34145646	34152419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npy2r	chr3	-	82538383	82548085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npy1r	chr8	+	66697422	66706798	0	0	0.51593	0	0	0	0.223315	0	0.477563	0	0.13826	0	0	0	0	0	0	0	0.245797	0	
Npy	chr6	+	49822729	49829505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npw	chr17	-	24657330	24658425	0.465666	0.368374	0	1.081914	0.885335	0.58154	1.612303	0.809007	0.631516	0.693285	1.198814	0.710001	0.678663	0.861531	2.528636	0.882432	0.36298	0.487415	1.357453	1.258984	
Npvf	chr6	-	50650871	50654393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nptxr	chr15	-	79786351	79804709	0.772006	1.464662	0.711123	1.09265	2.349249	2.209971	3.171138	2.486144	1.817007	1.384146	2.304281	2.771178	1.022822	1.346903	1.212461	1.873116	1.513828	1.530059	1.923586	0.231242	
Nptx2	chr5	+	144545887	144557478	0	0.065632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nptx1	chr11	-	119538719	119547820	0	0	0	0	0	0	0	0	0.024142	0	0	0	0	0	0	0	0.019823	0	0.04448	0	
Nptn	chr9	+	58582240	58652879	20.142973	18.486444	20.040451	17.409016	18.542934	18.227249	18.039022	17.040886	16.910637	17.674562	16.934729	16.443348	17.848383	16.543205	15.949396	15.833334	15.924923	15.414429	17.625607	15.998593	
Npsr1	chr9	+	24098018	24316398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nps	chr7	+	135268619	135272942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nprl3	chr11	-	32231963	32267707	11.07412	12.017347	9.450086	13.229318	9.945347	10.95859	10.99036	12.089326	9.818889	9.401108	8.958282	9.642741	10.014233	10.489545	9.119094	14.567421	11.969248	12.13736	10.619111	11.699425	
Nprl2	chr9	+	107542209	107545706	17.950783	23.783751	14.330848	18.108536	17.417658	18.773487	17.75996	16.872477	17.63006	16.053703	15.917246	14.645118	16.642611	18.361547	14.905784	17.02298	16.419495	17.034847	13.003669	16.327686	
Npr3	chr15	-	11839896	11907371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028268	0	0	0	0	0	0	
Npr2	chr4	+	43631935	43651240	14.664436	13.507696	14.557255	15.28187	11.296108	10.826286	8.331713	8.137198	6.025325	5.574224	3.587212	3.229259	7.187688	5.78739	3.521138	2.478325	6.576451	4.881661	2.883049	2.295462	
Npr1	chr3	-	90450592	90465866	0.242971	0.343227	0.380133	0.341794	0.221439	0.15894	0.210313	0.267215	0.156908	0.161091	0.191115	0.21169	0.240889	0.240815	0.107575	0.219495	0	0.078132	0.072274	0.169152	
Nppc	chr1	-	86666293	86670573	0	0.267796	0	0.157303	0	0.225472	0	0	0.122424	0	0	0	0	0	0	0	0	0	0	0	
Nppb	chr4	+	147985788	147987205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nppa	chr4	+	148000746	148002067	0	0	0	0	0.123964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npnt	chr3	-	132881745	132950291	0.725775	0.761418	0.578325	0.65385	0.350283	0.197306	0.307701	0.285919	0.080349	0.025202	0.12906	0.079042	0.222035	0.123315	0.045905	0.162171	0.021991	0	0	0.048054	
Npm3-ps1	chr6	+	85076141	85077126	0.8586	0.849016	1.226492	1.329898	1.359823	1.250959	0.80513	0.883946	1.09971	0.882628	1.47312	1.200017	1.668438	0.860439	1.57952	1.77719	1.407586	1.932159	1.906964	1.478398	
Npm3	chr19	-	45747734	45749563	6.130591	6.162745	7.219728	6.374274	7.033933	8.128499	6.343289	5.762962	6.929623	6.07864	8.562794	7.187687	9.136297	5.992373	10.322717	10.67147	6.788169	8.712629	12.92569	8.347474	
Npm2	chr14	-	70647302	70653084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npm1	chr11	-	33152498	33163206	288.968262	296.635101	365.799652	353.212402	321.516602	350.418823	421.810822	424.808197	351.85025	377.562775	493.276947	507.455322	394.348511	427.035034	507.488251	522.885559	373.823792	468.674103	532.852905	602.706299	
Nploc4	chr11	-	120379798	120437700	30.508183	34.118374	25.515282	28.721067	37.966202	37.310757	37.005867	39.074852	41.535172	40.690834	40.008644	39.509449	35.366249	34.379704	40.128315	36.343342	35.578869	31.065983	38.641281	38.194431	
Npl	chr1	-	153503016	153549714	36.150761	43.153912	38.546879	36.192719	46.087479	49.644722	50.696819	51.986973	47.507046	50.36639	51.20565	50.299938	46.448818	45.819901	50.554081	56.288834	41.1492	45.569603	44.269058	41.938137	
Nphs2	chr1	+	156310735	156328035	0	0.071526	0.108083	0	0.038361	0.037796	0	0	0	0	0	0	0.170134	0.167982	0.228637	0.382349	0	0	0	0	
Nphs1os	chr7	-	30462164	30465591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nphs1	chr7	+	30460058	30488609	0.318909	0	0.509207	0	0.335857	0.291276	0	0.242286	0.319	0.33363	0.196875	0.281309	0.393744	0.27902	0.255287	0.211968	0.407608	0	0	0.16039	
Nphp4	chr4	+	152478142	152563184	0.348651	0.144294	0.387723	0.565057	1.114474	1.156487	1.748907	1.982794	1.737927	1.766661	1.867217	1.957481	0.597305	1.136946	1.910663	2.174372	1.626148	1.920082	2.578759	2.685972	
Nphp3	chr9	+	104002544	104043811	0.825896	0.624936	0.991695	0.605615	2.797331	1.773864	2.243295	2.094767	1.973341	1.666145	1.094939	2.060471	1.338285	1.71517	0.927569	1.230479	2.346498	1.47526	1.106246	1.232634	
Nphp1	chr2	-	127740732	127788891	8.979453	8.614098	10.669368	9.619895	10.636829	11.127138	13.624454	14.22501	11.21541	10.495153	11.546337	13.551671	11.01168	10.800987	10.508018	11.420894	15.506042	15.924725	12.860167	14.285971	
Npffr2	chr5	+	89527429	89583740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npffr1	chr10	+	61595484	61626385	0.517415	0.256199	0.29254	0.292622	0.136831	0.179757	0	0.083356	0.141741	0	0	0	0	0.345916	0	0.180497	0.080142	0.097201	0.208027	0.160863	
Npff	chr15	-	102523839	102524942	0.28163	0	0	0.109055	0.178481	0	0	0	0	0	0	0	0	0	0.163658	0	0.244238	0.316972	0.117282	0.114213	
Npepps	chr11	-	97205856	97280576	12.177712	9.756968	10.582518	9.65344	11.400908	10.662983	10.242304	11.324345	10.279604	10.283332	10.677763	10.118598	11.289223	11.189134	10.611165	10.186708	9.835453	9.730925	9.258112	9.631227	
Npepl1	chr2	+	174110351	174122702	71.246925	76.574318	67.472298	80.998749	77.113487	78.420479	84.777504	86.346123	79.694008	78.913506	86.150299	88.448875	76.75087	80.442368	93.039368	87.66024	74.83213	81.094856	98.774391	96.523636	
Npdc1	chr2	+	25403050	25409494	50.117702	49.370514	75.985512	98.052689	26.430471	26.95816	43.997799	42.216076	11.731703	11.604548	19.704441	18.39119	8.310316	10.401599	17.374916	18.10919	6.699039	6.91732	12.524833	13.304029	
Npcd	chr15	-	79786351	79834333	1.188799	0.937375	0.816557	1.305882	0	0.073885	0	0.948011	0	1.23686	0	0	0.898476	0.046464	0.491922	0	0.887938	0.034582	0	1.950269	
Npc2	chr12	-	84754559	84773112	40.377827	41.4818	37.300911	39.244473	35.418777	36.889172	29.616636	29.51018	31.286747	34.636803	29.176764	30.322088	37.875355	39.333641	32.317566	31.424385	36.700588	42.510098	35.775558	35.318035	
Npc1l1	chr11	-	6211011	6230245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npc1	chr18	-	12189694	12236386	4.347207	3.654329	3.41318	3.305049	5.353523	4.407704	3.713117	3.566706	4.14997	4.500732	3.38689	3.244267	5.158686	4.662781	3.325638	3.56704	5.107919	5.110724	4.11406	3.997071	
Npbwr1	chr1	-	5913707	5917398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npb	chr11	+	120608477	120609100	0.257006	0	0	0	0	0.213973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npat	chr9	+	53537047	53575627	5.465964	4.88544	5.174708	3.879545	7.969707	6.789058	8.232868	8.094727	9.344364	8.630704	8.812226	8.590671	7.866767	8.217948	8.345224	8.117584	8.217694	6.839896	7.35512	7.382553	
Npas4	chr19	-	4984355	4989971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Npas3	chr12	+	53248677	54072175	0.168	0.332251	0.251413	0.213751	0.111539	0.059945	0	0	0.021699	0	0	0	0	0	0	0	0	0	0.01999	0	
Npas2	chr1	+	39194272	39363240	1.671162	1.615513	2.120811	1.693343	1.255238	0.604217	0.689549	1.135645	0.854512	0.430756	0.254014	0.188816	0.716841	0.671345	0.222309	0.241648	1.86667	1.869673	0.393831	0.355154	
Npas1	chr7	-	16455721	16476780	0.785815	0.56852	0.763277	0.504864	0.681682	0.686502	0.696203	0.775666	1.270615	0.605883	0.560757	0.456548	0.510508	0.594502	0.66807	0.484517	0.744504	0.580807	0.604086	0.422523	
Noxred1	chr12	-	87221123	87238601	0	0.316196	0.285486	0.762186	0.633278	0.332779	0.21624	0.230829	0.37394	0.212531	0.474928	0.293511	0.374487	0.462188	0.15485	0.494118	0.778916	0.539841	1.040338	0.526821	
Noxo1	chr17	+	24696234	24700529	0.759723	1.191832	0.622561	1.366424	0.559367	1.055942	1.0154	0.465425	0.932731	0.956745	0.646605	0.591563	0.601498	0.752361	0.650027	0.87539	1.381836	0.903217	0.810136	0.753825	
Noxa1	chr2	-	25085670	25095205	4.76377	4.596689	2.534505	2.617324	1.320757	1.936749	0.400837	0.814923	0.687484	0.812348	0	0	0.66507	0.123748	0.130927	0	0	0.088752	0	0	
Nox4	chr7	+	87246649	87398708	0.328641	0	0.208647	0.197959	0.246843	0.121606	0	0.042293	0.082535	0	0	0	0	0	0	0	0	0	0	0	
Nox3	chr17	-	3635240	3696261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nox1	chrX	-	134086421	134111854	2.641547	1.829078	2.386276	1.619771	2.279372	2.452089	2.811466	3.103035	2.787664	2.880336	2.965318	3.336843	2.980051	2.825938	3.220776	3.036925	2.267854	2.602314	2.957403	3.281881	
Nova2	chr7	+	18925888	18965319	0.07865	0.015221	0.216517	0.105828	0.097076	0.04911	0.058021	0.082924	0.022856	0.043013	0.02225	0.032121	0.008421	0.030976	0.026117	0.008516	0.031279	0.022762	0	0	
Nova1	chr12	-	46694517	46818775	0.090705	0.071887	0.124772	0.085858	0	0.016782	0.104976	0.140074	0	0	0	0.061465	0	0	0	0	0	0	0	0	
Nov	chr15	+	54745928	54753761	2.68521	2.88679	0.058236	0.300328	0.289871	0.248353	0.5992	0.506343	0.053939	0.127313	0.070888	0	0.049685	0.04599	0	0	0.04429	0.080577	0	0	
Notum	chr11	-	120653789	120660837	0.069884	0.304058	0	0	0	0	0	0	0.063183	0.059454	0	0	0	0	0	0	0	0	0	0	
Noto	chr6	+	85423886	85428877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Notch4	chr17	+	34564295	34588543	0.213653	0.278874	0.24416	0.206832	0.108321	0.213455	0.203076	0.140225	0.185277	0.081795	0.135533	0.219886	0.213518	0.266815	0.18789	0.215932	0.174471	0.134661	0.195743	0.173291	
Notch3	chr17	-	32120893	32166852	0.128084	0.185106	0.410511	0.636734	0.547868	0.593493	0.439114	0.569214	0.449686	0.370252	0.253279	0.398965	0.310665	0.123242	0.165163	0.127167	0.151653	0.095966	0.051783	0.021611	
Notch2	chr3	+	98013538	98150367	26.790691	21.970125	23.157196	20.246475	26.972517	25.004261	22.147028	21.537003	27.387035	25.731901	18.472759	18.536713	24.561352	19.102678	18.693644	13.265913	29.71591	21.502161	20.965204	17.440662	
Notch1	chr2	-	26457902	26503822	8.646484	7.144729	6.659448	6.58127	7.365867	7.215755	5.120506	5.215008	6.103734	5.20565	3.316143	3.607233	8.896206	7.531134	4.556978	4.38422	28.263971	21.535456	16.421654	14.444401	
Nostrin	chr2	+	69135800	69189329	0	0	0	0	0	0	0	0	0	0	0	0.119054	0	0	0	0	0	0	0	0	
Nosip	chr7	+	45062429	45078503	47.993332	48.633987	43.57069	53.395935	43.210819	44.033707	40.082222	38.611229	40.291019	41.468559	37.567703	39.694927	43.655838	42.765995	34.803635	38.7113	43.973522	44.662907	39.319576	42.608089	
Nos3	chr5	+	24364819	24384474	0.0575	0.054144	0	0	0	0	0.129326	0.06628	0.029995	0	0.14932	0.039134	0.099751	0.055921	0	0	0.026998	0.030813	0.057243	0	
Nos2	chr11	+	78920859	78960124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nos1ap	chr1	-	170317496	170589849	5.358753	5.931395	7.434927	7.221924	6.228798	4.987955	4.523417	5.466862	5.797525	4.797571	4.585016	4.675788	4.588563	5.224895	4.65384	5.115662	6.872049	6.576622	6.772226	6.9513	
Nos1	chr5	+	117866839	117958840	0	0	0	0.022653	0.065519	0.009588	0.019497	0	0	0	0.017436	0.020116	0	0.037472	0	0	0.016026	0.019493	0.007122	0	
Nop9	chr14	+	55745693	55755634	24.33375	23.314833	24.992346	25.430252	30.367407	27.448282	35.967205	34.742989	33.885796	34.443348	46.116741	44.567329	34.342838	35.536655	44.436539	45.909317	30.042093	30.475706	47.654148	45.45253	
Nop58	chr1	+	59685006	59711510	60.85326	59.142284	76.31356	59.665268	88.904449	81.85276	103.534576	96.572662	103.925827	92.948517	110.157127	119.917984	99.852585	92.857063	112.8433	119.478142	94.147408	93.046623	112.165123	126.842377	
Nop56	chr2	+	130274412	130279313	87.999847	91.46727	92.451057	103.264244	111.769585	121.021561	132.449844	129.640823	128.011261	127.424957	138.969177	144.811844	123.03582	130.913971	143.75531	162.511215	127.561256	145.174255	153.766937	163.887558	
Nop2	chr6	+	125131883	125144753	43.588154	45.296207	45.807377	46.384556	51.569889	49.134396	55.877831	59.2019	52.30117	54.170918	59.847668	61.533524	50.682068	56.367924	64.357742	71.323524	50.49231	47.885517	67.839386	68.293755	
Nop16	chr13	-	54584191	54590074	56.332851	61.333187	53.748882	60.923721	47.028816	54.669674	53.636421	56.473213	46.603912	48.909718	57.353821	57.124607	53.105705	48.92503	63.257774	64.172043	42.786255	47.184856	60.793728	63.259682	
Nop14	chr5	-	34638536	34660148	10.466489	12.214768	12.326687	14.458556	12.922669	14.817574	17.547628	14.959282	13.92041	15.117226	17.334736	16.354387	14.652337	15.334235	17.599213	17.346476	15.546449	16.914314	18.26792	20.936138	
Nop10	chr2	+	112261926	112262898	179.869461	187.200943	201.952469	226.983902	159.991272	174.95845	208.81041	198.644897	175.883453	172.791016	223.123718	220.320312	167.721603	169.333633	230.18335	227.585632	138.180069	165.721893	234.747971	211.426239	
Nono	chrX	+	101429651	101448593	165.090942	150.625351	157.115402	150.908554	206.370972	202.960739	219.168777	217.741348	231.270111	229.85817	236.565369	231.476669	221.947876	226.472153	224.770203	234.954285	227.542999	218.473541	253.339966	258.273468	
Nomo1	chr7	+	46033696	46084212	58.850143	50.998276	70.384132	62.003204	46.088333	47.227936	52.125946	51.206974	47.313732	47.494507	49.794483	47.478275	36.12608	38.333477	42.542492	42.799873	31.491138	31.913004	44.388348	45.733429	
Nom1	chr5	+	29434667	29452169	12.519233	11.797231	11.328924	11.331728	15.633285	13.931314	14.960194	15.769581	17.326689	16.23036	16.132807	16.484518	15.359913	18.059776	16.791563	17.035858	14.901567	14.444718	14.653358	17.881367	
Nolc1	chr19	+	46075847	46085543	24.902246	19.81797	30.039204	29.17165	37.030201	34.572739	43.991528	43.187904	42.803307	45.181534	47.687881	54.497742	41.3242	50.954063	49.287964	63.949669	44.182098	47.025742	64.155159	73.715034	
Nol9	chr4	+	152039321	152061494	17.165634	15.273871	16.305208	15.259663	22.145884	20.523052	21.333609	21.527519	24.016151	23.865477	26.404356	24.615376	22.283634	24.403183	26.847361	28.919386	23.40867	21.256643	30.267735	28.488165	
Nol8	chr13	+	49653078	49679016	4.036412	2.972737	4.094135	3.286104	4.901757	4.675212	4.081054	3.917665	4.134459	4.549442	4.104065	5.107799	5.562476	5.423706	4.254496	5.423378	4.940126	5.46981	4.327732	6.089433	
Nol7	chr13	+	43398376	43402858	21.667662	23.556116	25.104839	25.679623	24.435879	25.477472	27.66853	26.71871	25.830257	27.811543	29.477257	30.893063	26.699404	29.783049	26.822834	32.885544	27.903261	31.209358	31.112274	36.209827	
Nol6	chr4	-	41114427	41124339	41.424099	46.503048	38.970901	45.47366	45.110325	41.611439	45.778393	45.953846	44.157845	44.455544	48.236355	45.301285	41.1366	45.50338	45.146301	44.228367	43.115974	38.809181	49.520981	49.399906	
Nol4l	chr2	-	153407461	153529971	5.236557	3.866527	3.09088	4.196918	4.620282	4.183866	3.536103	3.44593	5.10514	5.175208	3.074883	3.116308	3.404299	3.960996	2.143911	1.970667	2.160243	1.853861	1.31334	1.228529	
Nol4	chr18	-	22693155	23041653	0.028062	0	0	0	0.035569	0.214433	0	0.065004	0.133417	0.083558	0.076707	0.066946	0.058426	0.089599	0.054358	0.023831	0.041665	0.039667	0	0	
Nol3	chr8	+	105276447	105281939	0	0.077809	0.374678	0.457051	0.041556	0.071653	0.031927	0	0	0	0	0.074985	0.040957	0.096674	0.140656	0.10355	0	0.044281	0	0.159556	
Nol12	chr15	+	78934933	78941910	15.653012	16.283821	14.30943	17.392982	13.903113	15.153947	15.199602	15.81853	15.896728	14.72411	15.049383	16.383942	13.95466	15.779313	15.502603	16.033369	15.378991	14.491218	16.540087	17.141838	
Nol11	chr11	-	107166661	107189381	24.558857	25.168943	28.302534	23.268885	30.7003	27.933224	32.172077	31.309149	32.387623	31.235703	37.115871	36.093456	31.144716	31.110056	37.59713	33.564552	27.112602	29.939928	38.771076	39.224415	
Nol10	chr12	+	17348493	17430095	6.781927	7.926713	6.426379	6.549969	7.754244	8.825018	8.881899	9.762177	9.65215	10.142895	10.520994	11.1415	9.637328	8.70119	11.094684	9.881989	9.230006	8.023423	11.752172	12.474715	
Nog	chr11	-	89300638	89302559	0	0.116147	0	0	0	0	0	0	0.033185	0	0	0	0	0	0	0.030914	0.027249	0.033049	0	0.029771	
Nodal	chr10	+	61417972	61425337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nod2	chr8	+	88647347	88688474	0.19847	0.284217	0.305318	0.260824	0.370626	0.217562	0.145364	0.215793	0.138029	0.180067	0.084653	0.162942	0.203429	0.112982	0.11829	0.167155	0.206272	0.206193	0.127155	0.210507	
Nod1	chr6	-	54923942	54972612	13.022541	14.359341	12.767436	14.032505	11.201314	9.51361	9.058171	8.456864	7.024466	6.916317	7.499144	6.511692	8.074779	8.561287	7.424414	7.891633	10.587261	10.214791	7.19139	7.083315	
Noc4l	chr5	-	110648419	110653382	29.840303	31.880814	37.585201	41.077957	37.10363	33.260422	47.606415	51.215164	34.173073	35.736012	55.99279	56.413685	32.497517	37.026566	53.497459	61.225227	37.530014	34.709782	55.540871	60.949471	
Noc3l	chr19	-	38788128	38819237	5.747458	5.178356	6.381991	4.90246	6.515859	6.631194	7.078303	7.273358	6.703891	6.73255	6.489363	7.742826	6.898572	6.962318	7.468756	7.350816	6.380702	5.926665	6.902661	7.682917	
Noc2l	chr4	+	156236010	156247616	95.074677	90.092049	84.221054	100.296974	102.366432	101.12426	113.644165	114.109657	103.803619	103.783195	120.340744	121.447906	104.558632	109.623199	126.922112	123.549118	108.348778	96.897087	138.328522	136.065704	
Nobox	chr6	-	43303674	43309554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nob1	chr8	-	107412489	107425038	61.861465	60.219902	54.766029	65.20237	51.681694	56.265347	56.672977	58.500469	54.291241	52.303497	64.246407	59.781822	54.356194	55.333149	61.07555	63.128693	50.036682	58.036907	66.825233	67.253876	
Noa1	chr5	-	77294169	77310086	33.788433	33.612003	32.831326	32.193226	34.531532	38.68861	39.514366	40.962475	37.067921	37.897621	39.046227	41.18544	38.731476	39.990173	41.473053	42.584396	37.122631	38.360073	42.68631	42.508957	
Nnt	chr13	-	119334317	119409257	48.285301	46.42746	40.923885	42.170952	53.265507	48.352707	49.509171	52.691925	55.50032	52.243473	51.125454	53.813248	53.892921	45.978771	49.822521	52.192822	47.458607	51.493416	48.345898	51.339458	
Nnmt	chr9	-	48591890	48605077	0	0	0	0	0	0	0	0	0	0	0.175733	0	0.184757	0.410446	0	0	0	0	0	0	
Nnat	chr2	+	157560078	157562525	0.337283	0.355752	0.695935	0.696563	0.19	0	0	0.08681	0.118588	0.095648	0	0	0	0	0.130665	0	0.161709	0.151843	0.140458	0	
Nmur2	chr11	-	56024990	56040987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nmur1	chr1	-	86386325	86388141	0	0	0	0.130093	0	0	0	0.087424	0.40064	0.295658	0.091762	0	0	0.419714	0	0	0.171996	0.259049	0.144725	0	
Nmu	chr5	-	76333495	76363777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nmt2	chr2	+	3284212	3328877	3.042113	2.401053	3.538844	2.89942	4.111809	3.67366	3.768525	3.663674	4.546521	3.722371	4.172858	3.750836	3.715705	4.033277	3.811175	3.958414	3.22639	3.482683	3.805003	3.842175	
Nmt1	chr11	+	103028562	103066105	27.146505	23.965128	29.135818	30.082355	31.19766	30.209288	34.646152	35.759727	35.767292	39.122654	41.745655	42.99485	34.114262	36.3853	41.385971	44.859138	32.670811	33.522606	41.045567	44.595188	
Nms	chr1	+	38939149	38950276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nmrk2	chr10	-	81198170	81202037	0	0.257342	0	0.279617	0	0	0	0	0.221566	0.255282	0	0	0	0	0	0	0	0.195483	0	0	
Nmrk1	chr19	+	18632016	18652184	11.532784	13.556734	12.363568	12.098593	10.370527	9.693191	8.38786	8.77218	8.451289	7.061753	7.713677	7.772493	9.369352	9.886214	7.57156	7.64383	8.962486	9.552448	7.480628	6.973093	
Nmral1	chr16	-	4711318	4719356	23.547892	27.508324	27.780304	31.208805	41.985031	44.457024	51.8396	55.054203	57.616753	57.592113	59.08704	60.712517	55.969902	51.886837	67.326958	64.40567	54.87484	56.728756	65.460075	64.215012	
